Datetime,Close,High,Low,Open,Volume
2026-04-16 15:30:00+00:00,4824.5,4833.10009765625,4819.2998046875,4823.2001953125,2302
2026-04-16 15:45:00+00:00,4828.2001953125,4830.10009765625,4822.2001953125,4824.2001953125,965
2026-04-16 16:00:00+00:00,4826.2001953125,4831.39990234375,4824.60009765625,4828.60009765625,724
2026-04-16 16:15:00+00:00,4820.2998046875,4827.0,4817.7001953125,4826.39990234375,1028
2026-04-16 16:30:00+00:00,4811.0,4821.0,4807.2001953125,4821.0,2720
2026-04-16 16:45:00+00:00,4812.7001953125,4814.5,4806.0,4810.89990234375,1364
2026-04-16 17:00:00+00:00,4812.39990234375,4816.60009765625,4810.60009765625,4812.60009765625,1059
2026-04-16 17:15:00+00:00,4805.7998046875,4815.10009765625,4805.5,4812.2998046875,1715
2026-04-16 17:30:00+00:00,4807.7998046875,4810.2001953125,4802.0,4806.0,1494
2026-04-16 17:45:00+00:00,4810.10009765625,4812.0,4803.10009765625,4808.10009765625,1328
2026-04-16 18:00:00+00:00,4810.60009765625,4815.5,4806.5,4810.0,886
2026-04-16 18:15:00+00:00,4807.7001953125,4814.0,4807.60009765625,4810.5,589
2026-04-16 18:30:00+00:00,4810.60009765625,4812.2998046875,4807.5,4807.7001953125,396
2026-04-16 18:45:00+00:00,4809.7001953125,4813.60009765625,4808.89990234375,4810.89990234375,316
2026-04-16 19:00:00+00:00,4810.60009765625,4815.89990234375,4810.2998046875,4810.89990234375,537
2026-04-16 19:15:00+00:00,4811.60009765625,4814.89990234375,4811.2998046875,4811.39990234375,387
2026-04-16 19:30:00+00:00,4818.5,4818.7998046875,4811.5,4811.5,517
2026-04-16 19:45:00+00:00,4814.5,4819.7001953125,4813.60009765625,4819.10009765625,804
2026-04-16 20:00:00+00:00,4811.5,4815.10009765625,4811.0,4814.7998046875,220
2026-04-16 20:15:00+00:00,4810.39990234375,4812.89990234375,4809.2998046875,4811.2001953125,226
2026-04-16 20:30:00+00:00,4809.60009765625,4811.5,4807.2998046875,4810.2001953125,231
2026-04-16 20:45:00+00:00,4810.89990234375,4812.10009765625,4806.0,4810.0,495
2026-04-16 22:00:00+00:00,4816.0,4818.7998046875,4811.7998046875,4811.7998046875,269
2026-04-16 22:15:00+00:00,4815.2998046875,4817.2998046875,4813.0,4815.89990234375,169
2026-04-16 22:30:00+00:00,4816.0,4816.7998046875,4811.39990234375,4814.5,336
2026-04-16 22:45:00+00:00,4816.0,4818.0,4815.2001953125,4815.2001953125,217
2026-04-16 23:00:00+00:00,4813.2998046875,4816.0,4812.60009765625,4815.60009765625,127
2026-04-16 23:15:00+00:00,4814.2998046875,4818.7001953125,4813.10009765625,4813.7001953125,161
2026-04-16 23:30:00+00:00,4816.7001953125,4817.2001953125,4812.7998046875,4814.39990234375,139
2026-04-16 23:45:00+00:00,4812.5,4817.7001953125,4812.39990234375,4816.0,234
2026-04-17 00:00:00+00:00,4811.2998046875,4812.7998046875,4806.7001953125,4812.0,507
2026-04-17 00:15:00+00:00,4814.0,4814.0,4808.2998046875,4811.10009765625,236
2026-04-17 00:30:00+00:00,4819.39990234375,4819.5,4813.60009765625,4814.0,408
2026-04-17 00:45:00+00:00,4816.2998046875,4822.2001953125,4814.60009765625,4819.2001953125,420
2026-04-17 01:00:00+00:00,4799.2001953125,4816.5,4785.89990234375,4815.60009765625,2115
2026-04-17 01:15:00+00:00,4789.2998046875,4805.89990234375,4787.7001953125,4799.0,1318
2026-04-17 01:30:00+00:00,4796.89990234375,4797.7998046875,4787.89990234375,4788.89990234375,1270
2026-04-17 01:45:00+00:00,4810.2001953125,4811.5,4795.2998046875,4797.7998046875,1149
2026-04-17 02:00:00+00:00,4811.39990234375,4814.39990234375,4808.2998046875,4809.7998046875,730
2026-04-17 02:15:00+00:00,4808.7001953125,4812.0,4808.2998046875,4811.7998046875,312
2026-04-17 02:30:00+00:00,4811.7998046875,4815.0,4808.39990234375,4808.60009765625,409
2026-04-17 02:45:00+00:00,4804.60009765625,4813.7998046875,4804.2998046875,4811.2998046875,410
2026-04-17 03:00:00+00:00,4816.5,4818.0,4804.7998046875,4804.7998046875,785
2026-04-17 03:15:00+00:00,4815.0,4819.10009765625,4813.60009765625,4816.5,431
2026-04-17 03:30:00+00:00,4814.7998046875,4815.7998046875,4812.2998046875,4814.5,276
2026-04-17 03:45:00+00:00,4814.10009765625,4817.5,4813.7001953125,4815.0,198
2026-04-17 04:00:00+00:00,4815.7001953125,4816.89990234375,4813.10009765625,4813.89990234375,293
2026-04-17 04:15:00+00:00,4816.7998046875,4817.10009765625,4814.5,4816.39990234375,157
2026-04-17 04:30:00+00:00,4822.2001953125,4822.7998046875,4816.2001953125,4817.0,605
2026-04-17 04:45:00+00:00,4824.2001953125,4825.60009765625,4819.2001953125,4822.2001953125,592
2026-04-17 05:00:00+00:00,4826.10009765625,4827.2001953125,4820.60009765625,4823.7001953125,440
2026-04-17 05:15:00+00:00,4824.7998046875,4826.39990234375,4822.60009765625,4826.0,320
2026-04-17 05:30:00+00:00,4818.0,4826.60009765625,4817.0,4824.5,963
2026-04-17 05:45:00+00:00,4815.89990234375,4822.10009765625,4815.10009765625,4818.10009765625,1031
2026-04-17 06:00:00+00:00,4809.0,4816.5,4808.10009765625,4815.89990234375,1054
2026-04-17 06:15:00+00:00,4805.2001953125,4811.2001953125,4804.5,4808.89990234375,815
2026-04-17 06:30:00+00:00,4806.10009765625,4808.0,4800.0,4804.7998046875,1081
2026-04-17 06:45:00+00:00,4805.5,4807.89990234375,4804.60009765625,4806.2998046875,565
2026-04-17 07:00:00+00:00,4807.7001953125,4812.0,4804.7998046875,4806.0,1014
2026-04-17 07:15:00+00:00,4812.0,4813.5,4805.39990234375,4808.2001953125,762
2026-04-17 07:30:00+00:00,4807.39990234375,4815.2998046875,4803.60009765625,4812.0,1269
2026-04-17 07:45:00+00:00,4805.5,4807.5,4800.2001953125,4807.39990234375,1024
2026-04-17 08:00:00+00:00,4805.10009765625,4812.5,4802.60009765625,4806.10009765625,1065
2026-04-17 08:15:00+00:00,4806.10009765625,4808.60009765625,4804.2001953125,4805.0,487
2026-04-17 08:30:00+00:00,4818.7001953125,4818.7001953125,4806.0,4806.0,1099
2026-04-17 08:45:00+00:00,4817.7998046875,4818.7998046875,4812.60009765625,4818.7998046875,699
2026-04-17 09:00:00+00:00,4814.7998046875,4822.7001953125,4814.39990234375,4817.7998046875,1101
2026-04-17 09:15:00+00:00,4817.60009765625,4820.2001953125,4813.60009765625,4814.89990234375,776
2026-04-17 09:30:00+00:00,4816.2998046875,4820.7001953125,4815.7001953125,4817.89990234375,838
2026-04-17 09:45:00+00:00,4812.2001953125,4816.7001953125,4812.0,4816.39990234375,731
2026-04-17 10:00:00+00:00,4813.7001953125,4814.5,4809.10009765625,4812.60009765625,729
2026-04-17 10:15:00+00:00,4811.7001953125,4816.0,4810.5,4813.60009765625,363
2026-04-17 10:30:00+00:00,4806.60009765625,4811.7001953125,4803.10009765625,4811.2001953125,669
2026-04-17 10:45:00+00:00,4809.0,4810.2998046875,4804.0,4806.60009765625,751
2026-04-17 11:00:00+00:00,4807.89990234375,4811.2001953125,4805.5,4809.2001953125,591
2026-04-17 11:15:00+00:00,4814.89990234375,4815.39990234375,4806.2001953125,4807.7998046875,708
2026-04-17 11:30:00+00:00,4820.7001953125,4820.7998046875,4811.7001953125,4814.89990234375,789
2026-04-17 11:45:00+00:00,4822.0,4834.0,4820.7998046875,4820.7998046875,2865
2026-04-17 12:00:00+00:00,4826.10009765625,4828.10009765625,4819.7998046875,4821.7001953125,1023
2026-04-17 12:15:00+00:00,4839.39990234375,4842.2001953125,4825.7001953125,4826.2998046875,2943
2026-04-17 12:30:00+00:00,4845.60009765625,4847.5,4837.7998046875,4839.7001953125,2755
2026-04-17 12:45:00+00:00,4869.0,4870.7998046875,4844.2998046875,4846.0,9670
2026-04-17 13:00:00+00:00,4906.2998046875,4917.7001953125,4856.89990234375,4869.0,12310
2026-04-17 13:15:00+00:00,4874.60009765625,4906.7001953125,4872.39990234375,4906.2998046875,6885
2026-04-17 13:30:00+00:00,4887.0,4897.0,4870.7001953125,4873.89990234375,4827
2026-04-17 13:45:00+00:00,4903.10009765625,4905.5,4874.39990234375,4887.60009765625,6149
2026-04-17 14:00:00+00:00,4890.10009765625,4908.89990234375,4883.39990234375,4903.2998046875,4458
2026-04-17 14:15:00+00:00,4894.39990234375,4903.60009765625,4888.60009765625,4890.5,2711
2026-04-17 14:30:00+00:00,4900.39990234375,4906.2001953125,4892.39990234375,4895.0,3650
2026-04-17 14:45:00+00:00,4895.7001953125,4904.60009765625,4892.7998046875,4900.5,2425
2026-04-17 15:00:00+00:00,4890.60009765625,4903.5,4885.0,4896.2001953125,3836
2026-04-17 15:15:00+00:00,4888.60009765625,4897.39990234375,4885.2998046875,4890.7001953125,3467
2026-04-17 15:30:00+00:00,4880.89990234375,4896.60009765625,4877.2998046875,4888.60009765625,2182
2026-04-17 15:45:00+00:00,4889.7001953125,4894.10009765625,4880.39990234375,4881.0,1509
2026-04-17 16:00:00+00:00,4894.2001953125,4896.0,4886.0,4889.5,1302
2026-04-17 16:15:00+00:00,4889.89990234375,4895.89990234375,4889.89990234375,4894.2998046875,696
2026-04-17 16:30:00+00:00,4890.60009765625,4895.5,4889.7998046875,4890.7001953125,760
2026-04-17 16:45:00+00:00,4889.0,4891.2998046875,4887.2001953125,4890.89990234375,752
2026-04-17 17:00:00+00:00,4884.7998046875,4891.60009765625,4879.0,4889.0,1573
2026-04-17 17:15:00+00:00,4880.5,4887.2998046875,4875.39990234375,4885.2001953125,2287
2026-04-17 17:30:00+00:00,4876.39990234375,4884.7998046875,4875.0,4880.2001953125,1160
2026-04-17 17:45:00+00:00,4884.60009765625,4885.5,4876.7998046875,4876.7998046875,697
2026-04-17 18:00:00+00:00,4882.7998046875,4888.39990234375,4882.10009765625,4884.7001953125,837
2026-04-17 18:15:00+00:00,4882.89990234375,4890.10009765625,4880.60009765625,4883.0,676
2026-04-17 18:30:00+00:00,4883.7998046875,4888.39990234375,4882.2001953125,4882.7998046875,495
2026-04-17 18:45:00+00:00,4879.60009765625,4884.60009765625,4877.0,4884.39990234375,575
2026-04-17 19:00:00+00:00,4878.10009765625,4880.10009765625,4875.2001953125,4879.89990234375,566
2026-04-17 19:15:00+00:00,4878.2998046875,4879.7001953125,4875.60009765625,4878.0,372
2026-04-17 19:30:00+00:00,4881.39990234375,4882.60009765625,4877.0,4878.0,885
2026-04-17 19:45:00+00:00,4875.5,4881.39990234375,4873.60009765625,4881.2001953125,1301
2026-04-17 20:00:00+00:00,4866.5,4876.2998046875,4865.2001953125,4875.60009765625,1567
2026-04-17 20:15:00+00:00,4867.0,4872.7001953125,4865.2001953125,4866.60009765625,1033
2026-04-17 20:30:00+00:00,4856.60009765625,4868.0,4854.60009765625,4866.39990234375,1321
2026-04-17 20:45:00+00:00,4879.60009765625,4879.60009765625,4848.0,4856.60009765625,1422
2026-04-19 22:00:00+00:00,4809.89990234375,4815.0,4801.89990234375,4813.39990234375,1404
2026-04-19 22:15:00+00:00,4805.2001953125,4815.0,4803.5,4809.89990234375,1324
2026-04-19 22:30:00+00:00,4799.5,4810.60009765625,4798.39990234375,4805.2998046875,714
2026-04-19 22:45:00+00:00,4799.39990234375,4806.89990234375,4797.60009765625,4800.0,626
2026-04-19 23:00:00+00:00,4792.89990234375,4799.39990234375,4792.0,4798.89990234375,1140
2026-04-19 23:15:00+00:00,4789.2998046875,4796.2001953125,4788.2001953125,4792.7998046875,733
2026-04-19 23:30:00+00:00,4771.2001953125,4793.5,4752.0,4789.7998046875,3201
2026-04-19 23:45:00+00:00,4775.0,4775.0,4756.0,4771.0,2433
2026-04-20 00:00:00+00:00,4771.7001953125,4774.7998046875,4764.2001953125,4774.39990234375,1683
2026-04-20 00:15:00+00:00,4785.5,4785.89990234375,4771.5,4772.0,1888
2026-04-20 00:30:00+00:00,4784.0,4788.2001953125,4780.5,4785.10009765625,704
2026-04-20 00:45:00+00:00,4792.0,4793.7998046875,4779.0,4784.7998046875,1291
2026-04-20 01:00:00+00:00,4812.89990234375,4813.7001953125,4790.2998046875,4792.0,3302
2026-04-20 01:15:00+00:00,4822.10009765625,4823.10009765625,4808.0,4813.2998046875,1627
2026-04-20 01:30:00+00:00,4826.10009765625,4831.2998046875,4820.60009765625,4821.7001953125,1904
2026-04-20 01:45:00+00:00,4827.7998046875,4834.5,4825.60009765625,4825.7998046875,1424
2026-04-20 02:00:00+00:00,4820.2998046875,4828.7998046875,4820.10009765625,4827.39990234375,1395
2026-04-20 02:15:00+00:00,4819.60009765625,4823.39990234375,4816.60009765625,4820.7001953125,890
2026-04-20 02:30:00+00:00,4815.39990234375,4821.39990234375,4813.2001953125,4821.0,904
2026-04-20 02:45:00+00:00,4813.2998046875,4817.0,4813.10009765625,4815.5,125
2026-04-20 09:30:00+00:00,4811.2001953125,4879.60009765625,4804.60009765625,4879.60009765625,23928
2026-04-20 09:45:00+00:00,4811.39990234375,4817.10009765625,4809.2001953125,4811.5,1290
2026-04-20 10:00:00+00:00,4815.89990234375,4820.0,4809.60009765625,4811.7001953125,1072
2026-04-20 10:15:00+00:00,4818.39990234375,4821.2001953125,4815.39990234375,4816.10009765625,587
2026-04-20 10:30:00+00:00,4815.2998046875,4820.10009765625,4815.10009765625,4818.5,247
2026-04-20 10:45:00+00:00,4815.7001953125,4879.60009765625,4815.0,4815.39990234375,330
2026-04-20 11:00:00+00:00,4809.39990234375,4816.10009765625,4806.39990234375,4815.7001953125,919
2026-04-20 11:15:00+00:00,4807.89990234375,4810.7001953125,4806.2998046875,4809.2998046875,510
2026-04-20 11:30:00+00:00,4811.2998046875,4811.7001953125,4807.39990234375,4808.0,499
2026-04-20 11:45:00+00:00,4830.89990234375,4879.60009765625,4822.39990234375,4879.60009765625,3137
2026-04-20 12:00:00+00:00,4830.60009765625,4832.89990234375,4822.7001953125,4830.7998046875,2464
2026-04-20 12:15:00+00:00,4825.89990234375,4842.89990234375,4824.0,4831.0,4340
2026-04-20 12:30:00+00:00,4826.0,4829.7001953125,4818.7998046875,4825.7001953125,1676
2026-04-20 12:45:00+00:00,4823.2998046875,4828.7998046875,4820.89990234375,4826.10009765625,1491
2026-04-20 13:00:00+00:00,4835.89990234375,4837.10009765625,4819.7001953125,4823.60009765625,2178
