形态,方向,过滤器,SL,交易数,胜,负,胜率%,随机WR%,Z值,显著,平均盈亏,盈亏/ATR,盈亏比,止损率%
CDLADVANCEBLOCK,bear,trend_up,0.5,18,9,9,50.0,40.7,0.8,N,2.13,0.127,1.54,50.0
CDLADVANCEBLOCK,bear,trend_up,0.75,18,9,9,50.0,37.5,1.1,N,0.17,0.002,1.03,50.0
CDLADVANCEBLOCK,bear,trend_up,1.0,18,9,9,50.0,45.4,0.39,N,-1.78,-0.123,0.77,50.0
CDLADVANCEBLOCK,bear,trend_up,1.25,18,11,7,61.1,47.7,1.14,N,-0.84,-0.014,0.89,33.3
CDLADVANCEBLOCK,bear,trend_up,1.5,18,11,7,61.1,57.4,0.32,N,-1.88,-0.08,0.78,27.8
CDLADVANCEBLOCK,bear,trend_up,1.75,18,11,7,61.1,55.1,0.51,N,-2.75,-0.13,0.71,22.2
CDLADVANCEBLOCK,bear,trend_up,2.0,18,11,7,61.1,49.1,1.02,N,-3.25,-0.153,0.68,16.7
CDLADVANCEBLOCK,bear,trend_up,2.25,18,11,7,61.1,48.6,1.06,N,-3.08,-0.14,0.69,11.1
CDLADVANCEBLOCK,bear,trend_up,2.5,18,11,7,61.1,49.5,0.98,N,-3.6,-0.168,0.66,11.1
CDLADVANCEBLOCK,bear,trend_up,2.75,18,11,7,61.1,48.6,1.06,N,-4.12,-0.196,0.63,11.1
CDLADVANCEBLOCK,bear,trend_up,3.0,18,11,7,61.1,53.2,0.67,N,-2.92,-0.124,0.7,0.0
CDLHAMMER,bull,rsi_mid_oversold,0.5,25,11,14,44.0,39.0,0.51,N,1.83,0.112,1.5,56.0
CDLHAMMER,bull,rsi_mid_oversold,0.75,25,13,12,52.0,43.7,0.84,N,1.76,0.114,1.46,32.0
CDLHAMMER,bull,rsi_mid_oversold,1.0,25,13,12,52.0,52.0,0.0,N,1.22,0.078,1.28,24.0
CDLHAMMER,bull,rsi_mid_oversold,1.25,25,14,11,56.0,50.3,0.57,N,1.37,0.092,1.3,20.0
CDLHAMMER,bull,rsi_mid_oversold,1.5,25,14,11,56.0,49.3,0.67,N,2.0,0.142,1.51,8.0
CDLHAMMER,bull,rsi_mid_oversold,1.75,25,14,11,56.0,47.0,0.9,N,2.2,0.156,1.59,4.0
CDLHAMMER,bull,rsi_mid_oversold,2.0,25,14,11,56.0,50.0,0.6,N,2.1,0.146,1.55,4.0
CDLHAMMER,bull,rsi_mid_oversold,2.25,25,14,11,56.0,44.7,1.14,N,2.0,0.136,1.51,4.0
CDLHAMMER,bull,rsi_mid_oversold,2.5,25,14,11,56.0,47.7,0.83,N,1.9,0.126,1.47,4.0
CDLHAMMER,bull,rsi_mid_oversold,2.75,25,14,11,56.0,52.7,0.33,N,1.8,0.116,1.44,4.0
CDLHAMMER,bull,rsi_mid_oversold,3.0,25,14,11,56.0,47.3,0.87,N,2.76,0.211,1.87,0.0
CDLHANGINGMAN,bear,trend_down,0.5,10,4,6,40.0,36.7,0.22,N,2.3,0.188,1.55,50.0
CDLHANGINGMAN,bear,trend_down,0.75,10,4,6,40.0,46.7,-0.42,N,0.49,0.063,1.08,50.0
CDLHANGINGMAN,bear,trend_down,1.0,10,5,5,50.0,33.3,1.12,N,1.26,0.135,1.23,30.0
CDLHANGINGMAN,bear,trend_down,1.25,10,5,5,50.0,42.5,0.48,N,3.14,0.26,1.86,0.0
CDLHANGINGMAN,bear,trend_down,1.5,10,5,5,50.0,43.3,0.43,N,3.14,0.26,1.86,0.0
CDLHANGINGMAN,bear,trend_down,1.75,10,5,5,50.0,45.8,0.26,N,3.14,0.26,1.86,0.0
CDLHANGINGMAN,bear,trend_down,2.0,10,5,5,50.0,44.2,0.37,N,3.14,0.26,1.86,0.0
CDLHANGINGMAN,bear,trend_down,2.25,10,5,5,50.0,43.3,0.43,N,3.14,0.26,1.86,0.0
CDLHANGINGMAN,bear,trend_down,2.5,10,5,5,50.0,45.8,0.26,N,3.14,0.26,1.86,0.0
CDLHANGINGMAN,bear,trend_down,2.75,10,5,5,50.0,44.2,0.37,N,3.14,0.26,1.86,0.0
CDLHANGINGMAN,bear,trend_down,3.0,10,5,5,50.0,51.7,-0.11,N,3.14,0.26,1.86,0.0
CDLHIGHWAVE,bull,rsi_oversold,0.5,14,6,8,42.9,31.0,0.96,N,6.6,0.38,2.47,57.1
CDLHIGHWAVE,bull,rsi_oversold,0.75,14,7,7,50.0,35.7,1.12,N,6.81,0.394,2.46,35.7
CDLHIGHWAVE,bull,rsi_oversold,1.0,14,7,7,50.0,48.2,0.13,N,5.98,0.36,2.09,28.6
CDLHIGHWAVE,bull,rsi_oversold,1.25,14,7,7,50.0,53.6,-0.27,N,5.33,0.323,1.87,21.4
CDLHIGHWAVE,bull,rsi_oversold,1.5,14,7,7,50.0,45.8,0.31,N,4.4,0.27,1.62,21.4
CDLHIGHWAVE,bull,rsi_oversold,1.75,14,7,7,50.0,54.8,-0.36,N,3.92,0.244,1.52,14.3
CDLHIGHWAVE,bull,rsi_oversold,2.0,14,7,7,50.0,56.5,-0.49,N,3.69,0.23,1.47,7.1
CDLHIGHWAVE,bull,rsi_oversold,2.25,14,7,7,50.0,48.2,0.13,N,3.39,0.212,1.42,7.1
CDLHIGHWAVE,bull,rsi_oversold,2.5,14,7,7,50.0,52.4,-0.18,N,4.03,0.25,1.54,0.0
CDLHIGHWAVE,bull,rsi_oversold,2.75,14,7,7,50.0,47.0,0.22,N,4.03,0.25,1.54,0.0
CDLHIGHWAVE,bull,rsi_oversold,3.0,14,7,7,50.0,47.0,0.22,N,4.03,0.25,1.54,0.0
CDLHANGINGMAN,bear,trend_up,0.5,17,7,10,41.2,28.9,1.11,N,-0.24,-0.008,0.94,58.8
CDLHANGINGMAN,bear,trend_up,0.75,17,9,8,52.9,45.1,0.65,N,0.07,0.011,1.01,41.2
CDLHANGINGMAN,bear,trend_up,1.0,17,9,8,52.9,51.5,0.12,N,-1.4,-0.092,0.77,41.2
CDLHANGINGMAN,bear,trend_up,1.25,17,10,7,58.8,52.0,0.57,N,-0.7,-0.03,0.88,23.5
CDLHANGINGMAN,bear,trend_up,1.5,17,10,7,58.8,45.6,1.1,N,0.39,0.004,1.08,11.8
CDLHANGINGMAN,bear,trend_up,1.75,17,10,7,58.8,48.0,0.89,N,0.01,-0.025,1.0,11.8
CDLHANGINGMAN,bear,trend_up,2.0,17,10,7,58.8,52.0,0.57,N,0.05,-0.023,1.01,5.9
CDLHANGINGMAN,bear,trend_up,2.25,17,10,7,58.8,51.0,0.65,N,-0.13,-0.038,0.98,5.9
CDLHANGINGMAN,bear,trend_up,2.5,17,10,7,58.8,49.0,0.81,N,-0.32,-0.052,0.94,5.9
CDLHANGINGMAN,bear,trend_up,2.75,17,10,7,58.8,49.0,0.81,N,-0.5,-0.067,0.91,5.9
CDLHANGINGMAN,bear,trend_up,3.0,17,10,7,58.8,45.6,1.1,N,-0.68,-0.082,0.89,5.9
CDLHAMMER,bull,trend_down,0.5,30,12,18,40.0,40.6,-0.06,N,1.58,0.104,1.37,60.0
CDLHAMMER,bull,trend_down,0.75,30,15,15,50.0,43.1,0.77,N,1.38,0.098,1.3,36.7
CDLHAMMER,bull,trend_down,1.0,30,16,14,53.3,48.9,0.49,N,1.62,0.104,1.34,26.7
CDLHAMMER,bull,trend_down,1.25,30,17,13,56.7,46.9,1.07,N,1.45,0.099,1.28,23.3
CDLHAMMER,bull,trend_down,1.5,30,17,13,56.7,49.4,0.79,N,1.68,0.124,1.33,13.3
CDLHAMMER,bull,trend_down,1.75,30,17,13,56.7,52.2,0.49,N,1.56,0.119,1.3,10.0
CDLHAMMER,bull,trend_down,2.0,30,17,13,56.7,53.1,0.4,N,1.18,0.094,1.21,10.0
CDLHAMMER,bull,trend_down,2.25,30,17,13,56.7,48.9,0.85,N,1.18,0.088,1.21,6.7
CDLHAMMER,bull,trend_down,2.5,30,17,13,56.7,46.9,1.07,N,0.97,0.071,1.17,6.7
CDLHAMMER,bull,trend_down,2.75,30,17,13,56.7,50.8,0.64,N,0.76,0.055,1.13,6.7
CDLHAMMER,bull,trend_down,3.0,30,17,13,56.7,47.8,0.97,N,1.43,0.126,1.27,3.3
CDLHARAMICROSS,bull,none,0.5,41,13,28,31.7,33.5,-0.25,N,-1.26,nan,0.73,65.9
CDLHARAMICROSS,bull,none,0.75,41,20,21,48.8,41.7,0.92,N,0.62,nan,1.15,34.1
CDLHARAMICROSS,bull,none,1.0,41,21,20,51.2,48.2,0.39,N,0.81,nan,1.2,22.0
CDLHARAMICROSS,bull,none,1.25,41,22,19,53.7,51.8,0.23,N,1.24,nan,1.3,17.1
CDLHARAMICROSS,bull,none,1.5,41,22,19,53.7,50.0,0.47,N,0.74,nan,1.16,14.6
CDLHARAMICROSS,bull,none,1.75,41,22,19,53.7,45.3,1.07,N,0.39,nan,1.08,12.2
CDLHARAMICROSS,bull,none,2.0,41,22,19,53.7,51.6,0.26,N,0.78,nan,1.17,4.9
CDLHARAMICROSS,bull,none,2.25,41,22,19,53.7,51.0,0.34,N,0.78,nan,1.17,2.4
CDLHARAMICROSS,bull,none,2.5,41,22,19,53.7,50.4,0.42,N,0.79,nan,1.17,0.0
CDLHARAMICROSS,bull,none,2.75,41,22,19,53.7,50.0,0.47,N,0.79,nan,1.17,0.0
CDLHARAMICROSS,bull,none,3.0,41,22,19,53.7,54.9,-0.16,N,0.79,nan,1.17,0.0
CDLSHORTLINE,bull,trend_down,0.5,194,74,120,38.1,37.1,0.31,N,0.29,0.013,1.07,49.5
CDLSHORTLINE,bull,trend_down,0.75,194,91,103,46.9,45.4,0.43,N,0.68,0.039,1.16,33.0
CDLSHORTLINE,bull,trend_down,1.0,194,97,97,50.0,47.9,0.6,N,0.58,0.034,1.13,24.2
CDLSHORTLINE,bull,trend_down,1.25,194,99,95,51.0,50.0,0.29,N,0.73,0.046,1.16,16.5
CDLSHORTLINE,bull,trend_down,1.5,194,99,95,51.0,47.7,0.92,N,0.49,0.033,1.1,12.4
CDLSHORTLINE,bull,trend_down,1.75,194,99,95,51.0,48.6,0.68,N,0.45,0.032,1.1,6.7
CDLSHORTLINE,bull,trend_down,2.0,194,99,95,51.0,48.2,0.78,N,0.41,0.033,1.09,5.2
CDLSHORTLINE,bull,trend_down,2.25,194,99,95,51.0,47.2,1.07,N,0.45,0.035,1.1,4.1
CDLSHORTLINE,bull,trend_down,2.5,194,100,94,51.5,50.0,0.44,N,0.56,0.039,1.12,3.1
CDLSHORTLINE,bull,trend_down,2.75,194,100,94,51.5,49.7,0.5,N,0.46,0.034,1.1,2.6
CDLSHORTLINE,bull,trend_down,3.0,194,100,94,51.5,51.5,0.01,N,0.64,0.039,1.14,2.1
CDLSPINNINGTOP,bull,atr_high,0.5,128,47,81,36.7,32.3,1.07,N,-0.3,-0.041,0.94,59.4
CDLSPINNINGTOP,bull,atr_high,0.75,128,56,72,43.8,43.5,0.06,N,-0.47,-0.049,0.92,44.5
CDLSPINNINGTOP,bull,atr_high,1.0,128,60,68,46.9,45.6,0.28,N,-1.05,-0.084,0.84,33.6
CDLSPINNINGTOP,bull,atr_high,1.25,128,63,65,49.2,50.1,-0.21,N,-0.74,-0.068,0.89,22.7
CDLSPINNINGTOP,bull,atr_high,1.5,128,63,65,49.2,50.3,-0.25,N,-1.28,-0.099,0.82,18.8
CDLSPINNINGTOP,bull,atr_high,1.75,128,63,65,49.2,51.3,-0.47,N,-1.56,-0.117,0.79,12.5
CDLSPINNINGTOP,bull,atr_high,2.0,128,63,65,49.2,47.9,0.31,N,-1.8,-0.131,0.77,10.2
CDLSPINNINGTOP,bull,atr_high,2.25,128,63,65,49.2,49.9,-0.15,N,-1.67,-0.121,0.78,7.0
CDLSPINNINGTOP,bull,atr_high,2.5,128,64,64,50.0,50.5,-0.1,N,-1.33,-0.102,0.82,4.7
CDLSPINNINGTOP,bull,atr_high,2.75,128,64,64,50.0,48.6,0.31,N,-1.44,-0.109,0.81,3.9
CDLSPINNINGTOP,bull,atr_high,3.0,128,64,64,50.0,48.9,0.25,N,-1.58,-0.119,0.79,3.9
CDLSPINNINGTOP,bull,rsi_mid_oversold,0.5,124,44,80,35.5,31.0,1.07,N,0.09,-0.005,1.02,61.3
CDLSPINNINGTOP,bull,rsi_mid_oversold,0.75,124,54,70,43.5,39.2,0.98,N,-0.05,-0.016,0.99,48.4
CDLSPINNINGTOP,bull,rsi_mid_oversold,1.0,124,62,62,50.0,49.3,0.15,N,0.38,0.015,1.07,30.6
CDLSPINNINGTOP,bull,rsi_mid_oversold,1.25,124,63,61,50.8,47.5,0.73,N,-0.08,-0.015,0.99,24.2
CDLSPINNINGTOP,bull,rsi_mid_oversold,1.5,124,64,60,51.6,47.8,0.84,N,-0.57,-0.05,0.91,20.2
CDLSPINNINGTOP,bull,rsi_mid_oversold,1.75,124,65,59,52.4,49.4,0.67,N,-0.45,-0.036,0.93,13.7
CDLSPINNINGTOP,bull,rsi_mid_oversold,2.0,124,65,59,52.4,49.6,0.63,N,-0.45,-0.039,0.93,11.3
CDLSPINNINGTOP,bull,rsi_mid_oversold,2.25,124,66,58,53.2,48.7,1.0,N,-0.26,-0.026,0.96,8.9
CDLSPINNINGTOP,bull,rsi_mid_oversold,2.5,124,67,57,54.0,51.7,0.52,N,-0.01,-0.015,1.0,6.5
CDLSPINNINGTOP,bull,rsi_mid_oversold,2.75,124,67,57,54.0,51.2,0.63,N,-0.21,-0.03,0.97,5.6
CDLSPINNINGTOP,bull,rsi_mid_oversold,3.0,124,67,57,54.0,50.2,0.85,N,-0.4,-0.044,0.94,5.6
CDLDRAGONFLYDOJI,bull,atr_high,0.5,24,11,13,45.8,44.8,0.1,N,0.47,0.03,1.1,54.2
CDLDRAGONFLYDOJI,bull,atr_high,0.75,24,13,11,54.2,45.5,0.85,N,1.81,0.118,1.42,25.0
CDLDRAGONFLYDOJI,bull,atr_high,1.0,24,13,11,54.2,50.7,0.34,N,1.24,0.084,1.26,16.7
CDLDRAGONFLYDOJI,bull,atr_high,1.25,24,13,11,54.2,50.3,0.37,N,0.86,0.065,1.17,12.5
CDLDRAGONFLYDOJI,bull,atr_high,1.5,24,13,11,54.2,53.1,0.1,N,0.83,0.06,1.16,4.2
CDLDRAGONFLYDOJI,bull,atr_high,1.75,24,13,11,54.2,50.3,0.37,N,0.68,0.05,1.13,4.2
CDLDRAGONFLYDOJI,bull,atr_high,2.0,24,13,11,54.2,43.4,1.06,N,0.92,0.067,1.18,0.0
CDLDRAGONFLYDOJI,bull,atr_high,2.25,24,13,11,54.2,52.1,0.2,N,0.92,0.067,1.18,0.0
CDLDRAGONFLYDOJI,bull,atr_high,2.5,24,13,11,54.2,49.3,0.48,N,0.92,0.067,1.18,0.0
CDLDRAGONFLYDOJI,bull,atr_high,2.75,24,13,11,54.2,49.3,0.48,N,0.92,0.067,1.18,0.0
CDLDRAGONFLYDOJI,bull,atr_high,3.0,24,13,11,54.2,51.4,0.27,N,0.92,0.067,1.18,0.0
CDLMATCHINGLOW,bull,rsi_mid_oversold,0.5,14,5,9,35.7,33.3,0.19,N,-0.76,-0.011,0.84,64.3
CDLMATCHINGLOW,bull,rsi_mid_oversold,0.75,14,6,8,42.9,41.7,0.09,N,-1.97,-0.089,0.67,50.0
CDLMATCHINGLOW,bull,rsi_mid_oversold,1.0,14,7,7,50.0,48.8,0.09,N,-1.63,-0.032,0.75,35.7
CDLMATCHINGLOW,bull,rsi_mid_oversold,1.25,14,7,7,50.0,41.7,0.63,N,-0.93,-0.011,0.84,21.4
CDLMATCHINGLOW,bull,rsi_mid_oversold,1.5,14,8,6,57.1,43.5,1.03,N,1.64,0.114,1.37,14.3
CDLMATCHINGLOW,bull,rsi_mid_oversold,1.75,14,8,6,57.1,53.0,0.31,N,1.27,0.079,1.26,14.3
CDLMATCHINGLOW,bull,rsi_mid_oversold,2.0,14,8,6,57.1,45.8,0.85,N,0.9,0.043,1.17,14.3
CDLMATCHINGLOW,bull,rsi_mid_oversold,2.25,14,8,6,57.1,47.0,0.76,N,0.53,0.007,1.1,14.3
CDLMATCHINGLOW,bull,rsi_mid_oversold,2.5,14,8,6,57.1,48.8,0.62,N,0.16,-0.028,1.03,14.3
CDLMATCHINGLOW,bull,rsi_mid_oversold,2.75,14,8,6,57.1,46.4,0.8,N,-0.21,-0.064,0.97,14.3
CDLMATCHINGLOW,bull,rsi_mid_oversold,3.0,14,8,6,57.1,50.0,0.53,N,-0.57,-0.1,0.91,14.3
CDL3INSIDE,bull,trend_down,0.5,12,5,7,41.7,28.5,1.01,N,0.53,0.065,1.13,58.3
CDL3INSIDE,bull,trend_down,0.75,12,5,7,41.7,34.0,0.56,N,-1.18,-0.052,0.79,50.0
CDL3INSIDE,bull,trend_down,1.0,12,6,6,50.0,40.3,0.69,N,-2.06,-0.091,0.69,41.7
CDL3INSIDE,bull,trend_down,1.25,12,6,6,50.0,52.1,-0.14,N,-3.64,-0.195,0.56,41.7
CDL3INSIDE,bull,trend_down,1.5,12,6,6,50.0,42.4,0.54,N,-5.21,-0.299,0.47,41.7
CDL3INSIDE,bull,trend_down,1.75,12,6,6,50.0,41.0,0.64,N,-5.77,-0.334,0.44,25.0
CDL3INSIDE,bull,trend_down,2.0,12,6,6,50.0,38.9,0.79,N,-6.74,-0.397,0.41,25.0
CDL3INSIDE,bull,trend_down,2.25,12,6,6,50.0,40.3,0.69,N,-7.71,-0.459,0.37,25.0
CDL3INSIDE,bull,trend_down,2.5,12,7,5,58.3,43.8,1.02,N,-4.23,-0.289,0.55,16.7
CDL3INSIDE,bull,trend_down,2.75,12,7,5,58.3,51.4,0.48,N,-4.8,-0.331,0.51,16.7
CDL3INSIDE,bull,trend_down,3.0,12,7,5,58.3,47.2,0.77,N,-5.37,-0.373,0.49,16.7
CDLSPINNINGTOP,bull,atr_low,0.5,284,92,192,32.4,29.6,1.02,N,-0.08,-0.012,0.98,60.9
CDLSPINNINGTOP,bull,atr_low,0.75,284,117,167,41.2,41.4,-0.08,N,0.04,-0.007,1.01,45.1
CDLSPINNINGTOP,bull,atr_low,1.0,284,130,154,45.8,46.2,-0.14,N,0.41,0.029,1.08,30.3
CDLSPINNINGTOP,bull,atr_low,1.25,284,135,149,47.5,47.4,0.06,N,0.44,0.031,1.09,21.5
CDLSPINNINGTOP,bull,atr_low,1.5,284,137,147,48.2,47.7,0.19,N,0.26,0.016,1.05,17.6
CDLSPINNINGTOP,bull,atr_low,1.75,284,138,146,48.6,48.4,0.05,N,0.11,0.005,1.02,14.1
CDLSPINNINGTOP,bull,atr_low,2.0,284,139,145,48.9,50.6,-0.55,N,0.17,0.007,1.03,9.9
CDLSPINNINGTOP,bull,atr_low,2.25,284,141,143,49.6,48.5,0.39,N,0.34,0.021,1.06,7.4
CDLSPINNINGTOP,bull,atr_low,2.5,284,141,143,49.6,50.8,-0.38,N,0.21,0.011,1.04,6.0
CDLSPINNINGTOP,bull,atr_low,2.75,284,141,143,49.6,49.1,0.17,N,0.11,0.002,1.02,3.9
CDLSPINNINGTOP,bull,atr_low,3.0,284,141,143,49.6,51.1,-0.49,N,-0.01,-0.008,1.0,3.9
CDLDRAGONFLYDOJI,bull,rsi_mid_oversold,0.5,20,10,10,50.0,39.2,0.99,N,1.89,0.124,1.45,50.0
CDLDRAGONFLYDOJI,bull,rsi_mid_oversold,0.75,20,10,10,50.0,41.7,0.76,N,0.86,0.049,1.17,40.0
CDLDRAGONFLYDOJI,bull,rsi_mid_oversold,1.0,20,10,10,50.0,48.8,0.11,N,0.36,0.019,1.06,25.0
CDLDRAGONFLYDOJI,bull,rsi_mid_oversold,1.25,20,11,9,55.0,47.5,0.67,N,1.01,0.08,1.19,15.0
CDLDRAGONFLYDOJI,bull,rsi_mid_oversold,1.5,20,11,9,55.0,50.0,0.45,N,0.85,0.069,1.15,5.0
CDLDRAGONFLYDOJI,bull,rsi_mid_oversold,1.75,20,11,9,55.0,47.1,0.71,N,0.67,0.057,1.11,5.0
CDLDRAGONFLYDOJI,bull,rsi_mid_oversold,2.0,20,11,9,55.0,54.6,0.04,N,0.48,0.044,1.08,5.0
CDLDRAGONFLYDOJI,bull,rsi_mid_oversold,2.25,20,11,9,55.0,47.1,0.71,N,1.69,0.127,1.35,0.0
CDLDRAGONFLYDOJI,bull,rsi_mid_oversold,2.5,20,11,9,55.0,54.2,0.07,N,1.69,0.127,1.35,0.0
CDLDRAGONFLYDOJI,bull,rsi_mid_oversold,2.75,20,11,9,55.0,49.2,0.52,N,1.69,0.127,1.35,0.0
CDLDRAGONFLYDOJI,bull,rsi_mid_oversold,3.0,20,11,9,55.0,53.8,0.11,N,1.69,0.127,1.35,0.0
CDLGRAVESTONEDOJI,bear,atr_high,0.5,13,6,7,46.2,39.1,0.52,N,2.71,0.126,1.66,46.2
CDLGRAVESTONEDOJI,bear,atr_high,0.75,13,6,7,46.2,39.1,0.52,N,2.31,0.107,1.51,30.8
CDLGRAVESTONEDOJI,bear,atr_high,1.0,13,7,6,53.8,40.4,0.99,N,3.1,0.151,1.68,23.1
CDLGRAVESTONEDOJI,bear,atr_high,1.25,13,7,6,53.8,49.4,0.32,N,3.13,0.16,1.69,15.4
CDLGRAVESTONEDOJI,bear,atr_high,1.5,13,7,6,53.8,57.1,-0.23,N,3.2,0.16,1.72,7.7
CDLGRAVESTONEDOJI,bear,atr_high,1.75,13,7,6,53.8,52.6,0.09,N,2.86,0.141,1.6,7.7
CDLGRAVESTONEDOJI,bear,atr_high,2.0,13,7,6,53.8,47.4,0.46,N,2.53,0.122,1.5,7.7
CDLGRAVESTONEDOJI,bear,atr_high,2.25,13,7,6,53.8,52.6,0.09,N,2.58,0.125,1.51,0.0
CDLGRAVESTONEDOJI,bear,atr_high,2.5,13,7,6,53.8,48.7,0.37,N,2.58,0.125,1.51,0.0
CDLGRAVESTONEDOJI,bear,atr_high,2.75,13,7,6,53.8,53.2,0.05,N,2.58,0.125,1.51,0.0
CDLGRAVESTONEDOJI,bear,atr_high,3.0,13,7,6,53.8,46.8,0.51,N,2.58,0.125,1.51,0.0
CDLSPINNINGTOP,bull,none,0.5,427,146,281,34.2,32.7,0.66,N,-0.18,nan,0.96,59.7
CDLSPINNINGTOP,bull,none,0.75,427,181,246,42.4,40.1,0.98,N,-0.16,nan,0.97,44.5
CDLSPINNINGTOP,bull,none,1.0,427,199,228,46.6,45.7,0.36,N,-0.09,nan,0.98,31.1
CDLSPINNINGTOP,bull,none,1.25,427,207,220,48.5,49.6,-0.48,N,0.02,nan,1.0,21.8
CDLSPINNINGTOP,bull,none,1.5,427,209,218,48.9,49.5,-0.23,N,-0.28,nan,0.95,18.0
CDLSPINNINGTOP,bull,none,1.75,427,210,217,49.2,50.0,-0.32,N,-0.47,nan,0.92,13.6
CDLSPINNINGTOP,bull,none,2.0,427,211,216,49.4,49.1,0.15,N,-0.46,nan,0.92,9.6
CDLSPINNINGTOP,bull,none,2.25,427,213,214,49.9,50.4,-0.22,N,-0.31,nan,0.95,7.0
CDLSPINNINGTOP,bull,none,2.5,427,214,213,50.1,49.4,0.29,N,-0.3,nan,0.95,5.4
CDLSPINNINGTOP,bull,none,2.75,427,214,213,50.1,49.9,0.1,N,-0.4,nan,0.94,3.7
CDLSPINNINGTOP,bull,none,3.0,427,214,213,50.1,48.1,0.82,N,-0.52,nan,0.92,3.7
CDLDOJI,bull,atr_low,0.5,180,60,120,33.3,33.1,0.07,N,0.41,0.019,1.1,59.4
CDLDOJI,bull,atr_low,0.75,180,76,104,42.2,42.5,-0.08,N,0.68,0.03,1.15,43.3
CDLDOJI,bull,atr_low,1.0,180,85,95,47.2,45.4,0.5,N,0.68,0.032,1.14,31.7
CDLDOJI,bull,atr_low,1.25,180,88,92,48.9,49.2,-0.07,N,0.58,0.023,1.11,22.8
CDLDOJI,bull,atr_low,1.5,180,89,91,49.4,49.3,0.05,N,0.26,0.0,1.05,18.3
CDLDOJI,bull,atr_low,1.75,180,91,89,50.6,49.4,0.32,N,0.34,0.005,1.06,13.9
CDLDOJI,bull,atr_low,2.0,180,91,89,50.6,49.8,0.21,N,0.23,-0.007,1.04,11.1
CDLDOJI,bull,atr_low,2.25,180,91,89,50.6,49.4,0.3,N,0.22,-0.009,1.04,9.4
CDLDOJI,bull,atr_low,2.5,180,91,89,50.6,48.2,0.63,N,0.1,-0.02,1.02,7.2
CDLDOJI,bull,atr_low,2.75,180,91,89,50.6,46.9,0.97,N,0.11,-0.024,1.02,6.1
CDLDOJI,bull,atr_low,3.0,180,91,89,50.6,51.5,-0.25,N,-0.06,-0.039,0.99,6.1
CDLHIKKAKE,bull,trend_up,0.5,105,41,64,39.0,34.5,0.97,N,-0.22,-0.002,0.95,57.1
CDLHIKKAKE,bull,trend_up,0.75,105,47,58,44.8,42.9,0.38,N,-0.85,-0.047,0.83,41.9
CDLHIKKAKE,bull,trend_up,1.0,105,53,52,50.5,47.1,0.68,N,0.17,0.016,1.03,26.7
CDLHIKKAKE,bull,trend_up,1.25,105,53,52,50.5,46.8,0.75,N,-0.11,-0.009,0.98,22.9
CDLHIKKAKE,bull,trend_up,1.5,105,56,49,53.3,50.7,0.54,N,0.26,0.019,1.05,15.2
CDLHIKKAKE,bull,trend_up,1.75,105,56,49,53.3,48.8,0.93,N,0.03,0.003,1.01,10.5
CDLHIKKAKE,bull,trend_up,2.0,105,56,49,53.3,51.8,0.31,N,0.03,0.005,1.0,6.7
CDLHIKKAKE,bull,trend_up,2.25,105,56,49,53.3,51.6,0.36,N,0.03,0.005,1.01,5.7
CDLHIKKAKE,bull,trend_up,2.5,105,56,49,53.3,51.7,0.34,N,-0.1,-0.006,0.98,4.8
CDLHIKKAKE,bull,trend_up,2.75,105,56,49,53.3,51.6,0.36,N,-0.02,-0.003,1.0,3.8
CDLHIKKAKE,bull,trend_up,3.0,105,56,49,53.3,50.5,0.59,N,-0.05,-0.007,0.99,2.9
CDLBELTHOLD,bear,trend_down,0.5,174,59,115,33.9,31.4,0.72,N,-0.41,-0.023,0.91,61.5
CDLBELTHOLD,bear,trend_down,0.75,174,73,101,42.0,40.3,0.45,N,-0.36,-0.026,0.93,44.3
CDLBELTHOLD,bear,trend_down,1.0,174,81,93,46.6,43.0,0.96,N,-0.14,0.006,0.97,33.3
CDLBELTHOLD,bear,trend_down,1.25,174,86,88,49.4,45.8,0.96,N,0.55,0.05,1.1,22.4
CDLBELTHOLD,bear,trend_down,1.5,174,88,86,50.6,48.5,0.56,N,0.51,0.052,1.09,14.9
CDLBELTHOLD,bear,trend_down,1.75,174,88,86,50.6,50.9,-0.08,N,0.43,0.05,1.08,10.3
CDLBELTHOLD,bear,trend_down,2.0,174,88,86,50.6,49.1,0.39,N,0.43,0.057,1.08,6.9
CDLBELTHOLD,bear,trend_down,2.25,174,88,86,50.6,50.4,0.05,N,0.22,0.044,1.04,6.3
CDLBELTHOLD,bear,trend_down,2.5,174,88,86,50.6,50.8,-0.05,N,0.14,0.037,1.02,5.2
CDLBELTHOLD,bear,trend_down,2.75,174,88,86,50.6,49.2,0.37,N,0.07,0.033,1.01,4.6
CDLBELTHOLD,bear,trend_down,3.0,174,89,85,51.1,48.4,0.73,N,0.65,0.063,1.12,2.3
CDLDOJI,bull,none,0.5,284,97,187,34.2,34.5,-0.12,N,-0.03,nan,0.99,60.6
CDLDOJI,bull,none,0.75,284,119,165,41.9,42.5,-0.21,N,0.05,nan,1.01,43.7
CDLDOJI,bull,none,1.0,284,134,150,47.2,46.3,0.31,N,0.18,nan,1.03,30.6
CDLDOJI,bull,none,1.25,284,140,144,49.3,48.7,0.21,N,0.35,nan,1.07,21.1
CDLDOJI,bull,none,1.5,284,142,142,50.0,48.8,0.4,N,0.14,nan,1.02,16.5
