形态,方向,过滤器,SL,交易数,胜,负,胜率%,随机WR%,Z值,显著,平均盈亏,盈亏/ATR,盈亏比,止损率%
CDLDRAGONFLYDOJI,bull,rsi_mid_oversold,1.25,27,17,10,63.0,42.9,2.11,Y,3.48,0.394,2.42,14.8
CDLDRAGONFLYDOJI,bull,rsi_mid_oversold,1.5,27,17,10,63.0,47.5,1.61,N,3.19,0.357,2.17,14.8
CDLDRAGONFLYDOJI,bull,rsi_mid_oversold,1.75,27,18,9,66.7,45.4,2.22,Y,3.61,0.398,2.49,11.1
CDLDRAGONFLYDOJI,bull,rsi_mid_oversold,2.0,27,18,9,66.7,47.5,1.99,Y,3.41,0.37,2.3,11.1
CDLDRAGONFLYDOJI,bull,rsi_mid_oversold,2.25,27,18,9,66.7,45.1,2.26,Y,3.2,0.342,2.13,11.1
CDLDRAGONFLYDOJI,bull,rsi_mid_oversold,2.5,27,19,8,70.4,51.2,1.99,Y,4.2,0.473,3.26,3.7
CDLDRAGONFLYDOJI,bull,rsi_mid_oversold,2.75,27,19,8,70.4,53.1,1.8,Y,4.13,0.464,3.15,3.7
CDLDRAGONFLYDOJI,bull,rsi_mid_oversold,3.0,27,19,8,70.4,49.7,2.15,Y,4.06,0.455,3.04,3.7
CDLTAKURI,bull,trend_down,0.5,24,11,13,45.8,31.6,1.5,N,3.26,0.4,2.39,50.0
CDLTAKURI,bull,trend_down,0.75,24,12,12,50.0,38.5,1.15,N,2.82,0.366,1.99,37.5
CDLTAKURI,bull,trend_down,1.0,24,14,10,58.3,44.8,1.33,N,3.02,0.427,1.98,29.2
CDLTAKURI,bull,trend_down,1.25,24,16,8,66.7,44.8,2.16,Y,4.59,0.533,3.21,16.7
CDLTAKURI,bull,trend_down,1.5,24,16,8,66.7,43.8,2.26,Y,4.27,0.491,2.77,16.7
CDLTAKURI,bull,trend_down,1.75,24,17,7,70.8,49.3,2.11,Y,4.74,0.537,3.3,12.5
CDLTAKURI,bull,trend_down,2.0,24,17,7,70.8,49.0,2.14,Y,4.51,0.506,2.97,12.5
CDLTAKURI,bull,trend_down,2.25,24,17,7,70.8,50.3,2.01,Y,4.28,0.474,2.7,12.5
CDLTAKURI,bull,trend_down,2.5,24,18,6,75.0,53.1,2.15,Y,5.4,0.622,4.81,4.2
CDLTAKURI,bull,trend_down,2.75,24,18,6,75.0,54.5,2.02,Y,5.33,0.612,4.56,4.2
CDLTAKURI,bull,trend_down,3.0,24,18,6,75.0,53.1,2.15,Y,5.25,0.601,4.34,4.2
CDLTAKURI,bull,none,0.5,51,21,30,41.2,33.0,1.24,N,1.02,0.121,1.39,54.9
CDLTAKURI,bull,none,0.75,51,23,28,45.1,36.3,1.31,N,0.71,0.089,1.23,39.2
CDLTAKURI,bull,none,1.0,51,26,25,51.0,41.7,1.35,N,1.0,0.149,1.3,25.5
CDLTAKURI,bull,none,1.25,51,29,22,56.9,47.4,1.36,N,1.82,0.207,1.65,13.7
CDLTAKURI,bull,none,1.5,51,29,22,56.9,45.8,1.59,N,1.53,0.173,1.49,13.7
CDLTAKURI,bull,none,1.75,51,30,21,58.8,49.3,1.35,N,1.69,0.19,1.56,9.8
CDLTAKURI,bull,none,2.0,51,31,20,60.8,49.3,1.63,N,1.83,0.215,1.63,7.8
CDLTAKURI,bull,none,2.25,51,31,20,60.8,46.7,2.01,Y,1.66,0.195,1.53,7.8
CDLTAKURI,bull,none,2.5,51,32,19,62.7,49.0,1.96,Y,2.12,0.26,1.8,3.9
CDLTAKURI,bull,none,2.75,51,32,19,62.7,47.5,2.17,Y,2.01,0.25,1.73,3.9
CDLTAKURI,bull,none,3.0,51,32,19,62.7,50.3,1.77,Y,1.91,0.24,1.67,3.9
CDLDOJI,bull,atr_low,0.5,322,119,203,37.0,31.5,2.1,Y,0.16,0.022,1.06,58.7
CDLDOJI,bull,atr_low,0.75,322,143,179,44.4,40.3,1.49,N,0.2,0.029,1.07,41.6
CDLDOJI,bull,atr_low,1.0,322,155,167,48.1,44.6,1.28,N,0.05,0.016,1.02,32.6
CDLDOJI,bull,atr_low,1.25,322,164,158,50.9,48.3,0.93,N,0.18,0.03,1.05,22.4
CDLDOJI,bull,atr_low,1.5,322,166,156,51.6,47.5,1.47,N,0.05,0.011,1.01,17.1
CDLDOJI,bull,atr_low,1.75,322,170,152,52.8,51.2,0.57,N,0.03,0.009,1.01,13.4
CDLDOJI,bull,atr_low,2.0,322,171,151,53.1,49.5,1.31,N,-0.07,-0.001,0.98,10.9
CDLDOJI,bull,atr_low,2.25,322,171,151,53.1,49.3,1.37,N,-0.17,-0.014,0.95,8.1
CDLDOJI,bull,atr_low,2.5,322,173,149,53.7,49.6,1.5,N,0.01,0.01,1.0,4.3
CDLDOJI,bull,atr_low,2.75,322,173,149,53.7,49.5,1.5,N,-0.07,0.001,0.98,4.0
CDLDOJI,bull,atr_low,3.0,322,173,149,53.7,49.9,1.37,N,0.05,0.01,1.02,2.5
CDLLONGLEGGEDDOJI,bull,trend_down,0.5,242,91,151,37.6,32.6,1.65,Y,0.22,0.04,1.08,60.3
CDLLONGLEGGEDDOJI,bull,trend_down,0.75,242,112,130,46.3,43.0,1.04,N,0.14,0.037,1.04,45.5
CDLLONGLEGGEDDOJI,bull,trend_down,1.0,242,120,122,49.6,46.3,1.01,N,-0.23,0.012,0.94,35.5
CDLLONGLEGGEDDOJI,bull,trend_down,1.25,242,126,116,52.1,46.3,1.79,Y,-0.17,0.012,0.96,25.6
CDLLONGLEGGEDDOJI,bull,trend_down,1.5,242,128,114,52.9,48.1,1.49,N,-0.37,-0.014,0.91,20.2
CDLLONGLEGGEDDOJI,bull,trend_down,1.75,242,131,111,54.1,48.3,1.81,Y,-0.3,-0.012,0.93,15.3
CDLLONGLEGGEDDOJI,bull,trend_down,2.0,242,131,111,54.1,50.5,1.14,N,-0.42,-0.025,0.91,11.6
CDLLONGLEGGEDDOJI,bull,trend_down,2.25,242,131,111,54.1,49.7,1.37,N,-0.55,-0.039,0.88,8.7
CDLLONGLEGGEDDOJI,bull,trend_down,2.5,242,133,109,55.0,50.5,1.39,N,-0.27,-0.008,0.94,5.4
CDLLONGLEGGEDDOJI,bull,trend_down,2.75,242,133,109,55.0,49.7,1.65,Y,-0.3,-0.014,0.93,4.5
CDLLONGLEGGEDDOJI,bull,trend_down,3.0,242,133,109,55.0,48.5,2.02,Y,-0.15,-0.002,0.96,2.9
CDLLONGLEGGEDDOJI,bull,atr_low,0.5,317,117,200,36.9,34.2,1.03,N,0.14,0.02,1.05,58.7
CDLLONGLEGGEDDOJI,bull,atr_low,0.75,317,141,176,44.5,41.5,1.06,N,0.2,0.029,1.07,41.3
CDLLONGLEGGEDDOJI,bull,atr_low,1.0,317,153,164,48.3,45.4,1.03,N,0.07,0.019,1.02,32.2
CDLLONGLEGGEDDOJI,bull,atr_low,1.25,317,161,156,50.8,47.8,1.06,N,0.16,0.028,1.05,22.1
CDLLONGLEGGEDDOJI,bull,atr_low,1.5,317,163,154,51.4,49.4,0.71,N,0.05,0.011,1.01,16.7
CDLLONGLEGGEDDOJI,bull,atr_low,1.75,317,167,150,52.7,49.4,1.16,N,0.02,0.009,1.01,13.2
CDLLONGLEGGEDDOJI,bull,atr_low,2.0,317,168,149,53.0,49.4,1.27,N,-0.07,-0.001,0.98,10.7
CDLLONGLEGGEDDOJI,bull,atr_low,2.25,317,168,149,53.0,49.9,1.09,N,-0.18,-0.014,0.95,8.2
CDLLONGLEGGEDDOJI,bull,atr_low,2.5,317,170,147,53.6,48.1,1.96,Y,-0.0,0.009,1.0,4.4
CDLLONGLEGGEDDOJI,bull,atr_low,2.75,317,170,147,53.6,49.9,1.33,N,-0.07,0.001,0.98,4.1
CDLLONGLEGGEDDOJI,bull,atr_low,3.0,317,170,147,53.6,50.2,1.21,N,0.05,0.01,1.01,2.5
CDLDRAGONFLYDOJI,bull,atr_low,0.5,38,17,21,44.7,37.7,0.89,N,1.39,0.177,1.63,52.6
CDLDRAGONFLYDOJI,bull,atr_low,0.75,38,18,20,47.4,39.0,1.05,N,1.16,0.153,1.47,34.2
CDLDRAGONFLYDOJI,bull,atr_low,1.0,38,20,18,52.6,39.5,1.66,Y,1.53,0.23,1.55,26.3
CDLDRAGONFLYDOJI,bull,atr_low,1.25,38,21,17,55.3,48.9,0.78,N,1.68,0.232,1.63,15.8
CDLDRAGONFLYDOJI,bull,atr_low,1.5,38,21,17,55.3,46.9,1.03,N,1.38,0.192,1.46,15.8
CDLDRAGONFLYDOJI,bull,atr_low,1.75,38,22,16,57.9,48.0,1.22,N,1.68,0.221,1.62,10.5
CDLDRAGONFLYDOJI,bull,atr_low,2.0,38,23,15,60.5,50.9,1.19,N,1.96,0.261,1.77,7.9
CDLDRAGONFLYDOJI,bull,atr_low,2.25,38,23,15,60.5,50.9,1.19,N,1.82,0.242,1.67,7.9
CDLDRAGONFLYDOJI,bull,atr_low,2.5,38,24,14,63.2,48.0,1.87,Y,2.53,0.335,2.26,2.6
CDLDRAGONFLYDOJI,bull,atr_low,2.75,38,24,14,63.2,48.5,1.81,Y,2.48,0.328,2.21,2.6
CDLDRAGONFLYDOJI,bull,atr_low,3.0,38,24,14,63.2,47.4,1.95,Y,2.43,0.322,2.16,2.6
CDLRICKSHAWMAN,bull,trend_down,0.5,174,69,105,39.7,34.1,1.56,N,0.16,0.006,1.06,58.6
CDLRICKSHAWMAN,bull,trend_down,0.75,174,84,90,48.3,43.6,1.24,N,0.14,0.005,1.04,45.4
CDLRICKSHAWMAN,bull,trend_down,1.0,174,89,85,51.1,48.6,0.68,N,-0.16,-0.014,0.96,35.1
CDLRICKSHAWMAN,bull,trend_down,1.25,174,93,81,53.4,51.6,0.48,N,-0.04,-0.006,0.99,25.3
CDLRICKSHAWMAN,bull,trend_down,1.5,174,95,79,54.6,50.0,1.21,N,-0.14,-0.024,0.96,20.1
CDLRICKSHAWMAN,bull,trend_down,1.75,174,96,78,55.2,51.8,0.9,N,-0.14,-0.027,0.97,14.9
CDLRICKSHAWMAN,bull,trend_down,2.0,174,96,78,55.2,48.8,1.68,Y,-0.26,-0.042,0.94,10.9
CDLRICKSHAWMAN,bull,trend_down,2.25,174,96,78,55.2,48.9,1.67,Y,-0.36,-0.052,0.92,8.0
CDLRICKSHAWMAN,bull,trend_down,2.5,174,97,77,55.7,48.5,1.91,Y,-0.08,-0.026,0.98,5.7
CDLRICKSHAWMAN,bull,trend_down,2.75,174,97,77,55.7,49.6,1.62,N,-0.07,-0.03,0.98,4.6
CDLRICKSHAWMAN,bull,trend_down,3.0,174,97,77,55.7,51.3,1.18,N,-0.05,-0.029,0.99,3.4
CDLSHORTLINE,bear,rsi_overbought,0.5,22,12,10,54.5,37.9,1.61,N,2.81,0.277,2.21,40.9
CDLSHORTLINE,bear,rsi_overbought,0.75,22,14,8,63.6,47.3,1.53,N,3.33,0.322,2.35,22.7
CDLSHORTLINE,bear,rsi_overbought,1.0,22,14,8,63.6,44.3,1.82,Y,2.79,0.272,1.93,18.2
CDLSHORTLINE,bear,rsi_overbought,1.25,22,14,8,63.6,43.6,1.9,Y,3.16,0.309,2.2,4.5
CDLSHORTLINE,bear,rsi_overbought,1.5,22,14,8,63.6,50.0,1.28,N,3.03,0.298,2.09,4.5
CDLSHORTLINE,bear,rsi_overbought,1.75,22,14,8,63.6,54.2,0.89,N,2.9,0.287,2.0,4.5
CDLSHORTLINE,bear,rsi_overbought,2.0,22,14,8,63.6,50.0,1.28,N,2.76,0.275,1.91,4.5
CDLSHORTLINE,bear,rsi_overbought,2.25,22,14,8,63.6,47.0,1.57,N,2.63,0.264,1.83,4.5
CDLSHORTLINE,bear,rsi_overbought,2.5,22,14,8,63.6,51.1,1.17,N,2.5,0.252,1.76,4.5
CDLSHORTLINE,bear,rsi_overbought,2.75,22,14,8,63.6,51.9,1.1,N,2.36,0.241,1.69,4.5
CDLSHORTLINE,bear,rsi_overbought,3.0,22,14,8,63.6,48.5,1.42,N,2.23,0.23,1.62,4.5
CDLDOJI,bull,trend_down,0.5,247,93,154,37.7,33.8,1.27,N,0.25,0.042,1.09,60.3
CDLDOJI,bull,trend_down,0.75,247,114,133,46.2,41.6,1.46,N,0.14,0.036,1.04,45.7
CDLDOJI,bull,trend_down,1.0,247,122,125,49.4,47.2,0.69,N,-0.24,0.008,0.94,36.0
CDLDOJI,bull,trend_down,1.25,247,129,118,52.2,46.9,1.69,Y,-0.14,0.014,0.97,25.9
CDLDOJI,bull,trend_down,1.5,247,131,116,53.0,49.3,1.17,N,-0.36,-0.014,0.92,20.6
CDLDOJI,bull,trend_down,1.75,247,134,113,54.3,50.0,1.35,N,-0.29,-0.011,0.93,15.4
CDLDOJI,bull,trend_down,2.0,247,134,113,54.3,50.3,1.24,N,-0.41,-0.026,0.91,11.7
CDLDOJI,bull,trend_down,2.25,247,134,113,54.3,49.7,1.42,N,-0.53,-0.038,0.88,8.5
CDLDOJI,bull,trend_down,2.5,247,136,111,55.1,49.8,1.65,Y,-0.26,-0.007,0.94,5.3
CDLDOJI,bull,trend_down,2.75,247,136,111,55.1,49.1,1.89,Y,-0.28,-0.013,0.94,4.5
CDLDOJI,bull,trend_down,3.0,247,136,111,55.1,49.3,1.82,Y,-0.14,-0.002,0.97,2.8
CDLRICKSHAWMAN,bull,rsi_mid_oversold,0.5,164,65,99,39.6,33.6,1.63,N,0.14,0.008,1.05,58.5
CDLRICKSHAWMAN,bull,rsi_mid_oversold,0.75,164,77,87,47.0,41.0,1.55,N,-0.05,-0.017,0.98,45.7
CDLRICKSHAWMAN,bull,rsi_mid_oversold,1.0,164,83,81,50.6,46.0,1.18,N,-0.27,-0.029,0.93,36.0
CDLRICKSHAWMAN,bull,rsi_mid_oversold,1.25,164,87,77,53.0,48.1,1.28,N,-0.26,-0.031,0.93,27.4
CDLRICKSHAWMAN,bull,rsi_mid_oversold,1.5,164,89,75,54.3,50.7,0.92,N,-0.28,-0.042,0.93,19.5
CDLRICKSHAWMAN,bull,rsi_mid_oversold,1.75,164,90,74,54.9,49.3,1.42,N,-0.3,-0.046,0.93,15.2
CDLRICKSHAWMAN,bull,rsi_mid_oversold,2.0,164,90,74,54.9,50.2,1.21,N,-0.41,-0.06,0.9,11.0
CDLRICKSHAWMAN,bull,rsi_mid_oversold,2.25,164,90,74,54.9,49.1,1.48,N,-0.5,-0.07,0.88,7.9
CDLRICKSHAWMAN,bull,rsi_mid_oversold,2.5,164,91,73,55.5,50.0,1.41,N,-0.19,-0.041,0.95,5.5
CDLRICKSHAWMAN,bull,rsi_mid_oversold,2.75,164,91,73,55.5,49.0,1.67,Y,-0.21,-0.048,0.95,4.9
CDLRICKSHAWMAN,bull,rsi_mid_oversold,3.0,164,91,73,55.5,48.2,1.88,Y,-0.19,-0.047,0.95,3.7
CDLLONGLEGGEDDOJI,bull,rsi_mid_oversold,0.5,229,87,142,38.0,32.9,1.63,N,0.35,0.047,1.12,59.8
CDLLONGLEGGEDDOJI,bull,rsi_mid_oversold,0.75,229,105,124,45.9,40.5,1.64,N,0.21,0.031,1.06,45.0
CDLLONGLEGGEDDOJI,bull,rsi_mid_oversold,1.0,229,113,116,49.3,45.6,1.14,N,-0.1,0.008,0.98,35.8
CDLLONGLEGGEDDOJI,bull,rsi_mid_oversold,1.25,229,119,110,52.0,48.5,1.06,N,-0.07,0.004,0.98,26.6
CDLLONGLEGGEDDOJI,bull,rsi_mid_oversold,1.5,229,121,108,52.8,48.4,1.33,N,-0.19,-0.016,0.95,19.2
CDLLONGLEGGEDDOJI,bull,rsi_mid_oversold,1.75,229,123,106,53.7,48.6,1.54,N,-0.23,-0.02,0.95,15.3
CDLLONGLEGGEDDOJI,bull,rsi_mid_oversold,2.0,229,123,106,53.7,50.1,1.09,N,-0.37,-0.036,0.92,11.8
CDLLONGLEGGEDDOJI,bull,rsi_mid_oversold,2.25,229,123,106,53.7,50.2,1.07,N,-0.5,-0.049,0.89,8.7
CDLLONGLEGGEDDOJI,bull,rsi_mid_oversold,2.5,229,125,104,54.6,48.7,1.8,Y,-0.2,-0.015,0.95,5.2
CDLLONGLEGGEDDOJI,bull,rsi_mid_oversold,2.75,229,125,104,54.6,50.0,1.38,N,-0.25,-0.024,0.94,4.8
CDLLONGLEGGEDDOJI,bull,rsi_mid_oversold,3.0,229,125,104,54.6,48.8,1.75,Y,-0.1,-0.012,0.98,3.1
CDLADVANCEBLOCK,bear,trend_up,0.5,28,11,17,39.3,27.7,1.37,N,1.85,0.262,1.69,57.1
CDLADVANCEBLOCK,bear,trend_up,0.75,28,12,16,42.9,35.7,0.79,N,1.08,0.174,1.31,46.4
CDLADVANCEBLOCK,bear,trend_up,1.0,28,14,14,50.0,42.0,0.86,N,1.27,0.199,1.37,28.6
CDLADVANCEBLOCK,bear,trend_up,1.25,28,16,12,57.1,50.3,0.72,N,1.43,0.227,1.43,21.4
CDLADVANCEBLOCK,bear,trend_up,1.5,28,16,12,57.1,41.4,1.69,Y,1.64,0.255,1.53,10.7
CDLADVANCEBLOCK,bear,trend_up,1.75,28,16,12,57.1,52.7,0.47,N,1.38,0.229,1.41,10.7
CDLADVANCEBLOCK,bear,trend_up,2.0,28,16,12,57.1,49.7,0.79,N,2.04,0.288,1.75,3.6
CDLADVANCEBLOCK,bear,trend_up,2.25,28,16,12,57.1,49.7,0.79,N,1.97,0.279,1.71,3.6
CDLADVANCEBLOCK,bear,trend_up,2.5,28,16,12,57.1,49.4,0.82,N,2.02,0.285,1.74,0.0
CDLADVANCEBLOCK,bear,trend_up,2.75,28,16,12,57.1,50.6,0.69,N,2.02,0.285,1.74,0.0
CDLADVANCEBLOCK,bear,trend_up,3.0,28,16,12,57.1,51.5,0.6,N,2.02,0.285,1.74,0.0
CDLTAKURI,bull,atr_low,0.5,38,16,22,42.1,36.8,0.67,N,0.78,0.122,1.33,55.3
CDLTAKURI,bull,atr_low,0.75,38,17,21,44.7,38.8,0.75,N,0.45,0.091,1.16,36.8
CDLTAKURI,bull,atr_low,1.0,38,19,19,50.0,44.3,0.71,N,0.74,0.161,1.24,28.9
CDLTAKURI,bull,atr_low,1.25,38,20,18,52.6,39.3,1.69,Y,0.8,0.157,1.26,18.4
CDLTAKURI,bull,atr_low,1.5,38,20,18,52.6,48.0,0.57,N,0.4,0.111,1.12,18.4
CDLTAKURI,bull,atr_low,1.75,38,21,17,55.3,43.9,1.42,N,0.62,0.133,1.18,13.2
CDLTAKURI,bull,atr_low,2.0,38,22,16,57.9,50.9,0.87,N,0.81,0.167,1.25,10.5
CDLTAKURI,bull,atr_low,2.25,38,22,16,57.9,49.1,1.08,N,0.58,0.14,1.16,10.5
CDLTAKURI,bull,atr_low,2.5,38,23,15,60.5,53.5,0.87,N,1.19,0.227,1.41,5.3
CDLTAKURI,bull,atr_low,2.75,38,23,15,60.5,49.6,1.35,N,1.05,0.214,1.35,5.3
CDLTAKURI,bull,atr_low,3.0,38,23,15,60.5,51.3,1.14,N,0.92,0.201,1.29,5.3
CDLDOJI,bull,rsi_mid_oversold,0.5,233,88,145,37.8,33.5,1.38,N,0.33,0.044,1.11,60.1
CDLDOJI,bull,rsi_mid_oversold,0.75,233,106,127,45.5,42.1,1.06,N,0.16,0.025,1.05,45.5
CDLDOJI,bull,rsi_mid_oversold,1.0,233,114,119,48.9,47.0,0.6,N,-0.17,-0.001,0.96,36.5
CDLDOJI,bull,rsi_mid_oversold,1.25,233,121,112,51.9,47.5,1.34,N,-0.1,0.001,0.97,27.0
CDLDOJI,bull,rsi_mid_oversold,1.5,233,123,110,52.8,47.9,1.5,N,-0.24,-0.02,0.94,19.7
CDLDOJI,bull,rsi_mid_oversold,1.75,233,125,108,53.6,50.1,1.09,N,-0.27,-0.024,0.94,15.5
CDLDOJI,bull,rsi_mid_oversold,2.0,233,125,108,53.6,50.1,1.07,N,-0.43,-0.041,0.9,12.0
CDLDOJI,bull,rsi_mid_oversold,2.25,233,125,108,53.6,49.2,1.37,N,-0.54,-0.053,0.88,8.6
CDLDOJI,bull,rsi_mid_oversold,2.5,233,127,106,54.5,49.3,1.59,N,-0.24,-0.02,0.94,5.2
CDLDOJI,bull,rsi_mid_oversold,2.75,233,127,106,54.5,50.3,1.28,N,-0.29,-0.028,0.93,4.7
CDLDOJI,bull,rsi_mid_oversold,3.0,233,127,106,54.5,49.0,1.68,Y,-0.14,-0.016,0.97,3.0
CDLENGULFING,bear,rsi_mid_overbought,0.5,67,27,40,40.3,37.1,0.55,N,0.24,0.038,1.1,52.2
CDLENGULFING,bear,rsi_mid_overbought,0.75,67,32,35,47.8,44.0,0.62,N,0.45,0.068,1.15,41.8
CDLENGULFING,bear,rsi_mid_overbought,1.0,67,34,33,50.7,47.0,0.61,N,0.22,0.038,1.07,32.8
CDLENGULFING,bear,rsi_mid_overbought,1.25,67,36,31,53.7,44.3,1.56,N,0.51,0.074,1.16,20.9
CDLENGULFING,bear,rsi_mid_overbought,1.5,67,38,29,56.7,50.4,1.04,N,0.89,0.127,1.3,13.4
CDLENGULFING,bear,rsi_mid_overbought,1.75,67,38,29,56.7,48.5,1.34,N,0.66,0.101,1.2,11.9
CDLENGULFING,bear,rsi_mid_overbought,2.0,67,38,29,56.7,51.2,0.9,N,0.39,0.072,1.11,11.9
CDLENGULFING,bear,rsi_mid_overbought,2.25,67,38,29,56.7,48.3,1.39,N,0.2,0.055,1.05,10.4
CDLENGULFING,bear,rsi_mid_overbought,2.5,67,38,29,56.7,48.0,1.43,N,-0.05,0.029,0.99,10.4
CDLENGULFING,bear,rsi_mid_overbought,2.75,67,39,28,58.2,51.5,1.1,N,0.22,0.061,1.06,4.5
CDLENGULFING,bear,rsi_mid_overbought,3.0,67,39,28,58.2,49.1,1.49,N,0.11,0.05,1.03,4.5
CDLDOJI,bull,none,0.5,448,164,284,36.6,33.5,1.4,N,0.05,0.007,1.02,58.7
CDLDOJI,bull,none,0.75,448,196,252,43.8,40.2,1.53,N,0.03,0.009,1.01,42.4
CDLDOJI,bull,none,1.0,448,211,237,47.1,45.5,0.69,N,-0.14,-0.004,0.96,32.1
CDLDOJI,bull,none,1.25,448,224,224,50.0,48.1,0.82,N,-0.01,0.008,1.0,21.9
CDLDOJI,bull,none,1.5,448,227,221,50.7,49.1,0.67,N,-0.14,-0.01,0.96,16.3
CDLDOJI,bull,none,1.75,448,232,216,51.8,49.5,0.98,N,-0.1,-0.006,0.97,12.1
CDLDOJI,bull,none,2.0,448,233,215,52.0,49.1,1.24,N,-0.19,-0.016,0.95,9.4
CDLDOJI,bull,none,2.25,448,233,215,52.0,49.6,1.02,N,-0.29,-0.026,0.93,6.9
CDLDOJI,bull,none,2.5,448,235,213,52.5,50.0,1.04,N,-0.12,-0.006,0.97,3.8
CDLDOJI,bull,none,2.75,448,235,213,52.5,50.7,0.73,N,-0.15,-0.011,0.96,3.3
CDLDOJI,bull,none,3.0,448,235,213,52.5,50.4,0.85,N,-0.04,-0.003,0.99,2.0
CDLHIGHWAVE,bear,trend_down,0.5,218,77,141,35.3,34.5,0.25,N,0.5,0.054,1.17,62.4
