timestamp,open,high,low,close,volume
2026-04-27 21:30:00,4683.98,4685.21,4682.45,4682.72,1390.0
2026-04-27 21:45:00,4682.64,4684.89,4680.52,4680.6,1524.0
2026-04-27 22:00:00,4680.59,4681.17,4678.5,4680.21,1450.0
2026-04-27 22:15:00,4680.19,4682.54,4679.73,4682.11,1360.0
2026-04-27 22:30:00,4682.24,4682.29,4676.62,4679.85,1486.0
2026-04-27 22:45:00,4679.88,4681.35,4678.41,4680.61,2010.0
2026-04-27 23:00:00,4680.7,4681.34,4677.5,4679.05,919.0
2026-04-27 23:15:00,4679.04,4680.71,4678.55,4679.65,671.0
2026-04-27 23:30:00,4679.64,4680.41,4678.72,4680.05,649.0
2026-04-27 23:45:00,4680.04,4680.35,4678.33,4679.84,682.0
2026-04-28 01:00:00,4675.11,4691.03,4675.11,4689.14,1544.0
2026-04-28 01:15:00,4688.98,4689.76,4686.87,4688.95,815.0
2026-04-28 01:30:00,4689.06,4689.56,4686.51,4687.27,739.0
2026-04-28 01:45:00,4687.28,4688.04,4686.06,4687.8,616.0
2026-04-28 02:00:00,4687.78,4689.96,4687.22,4689.75,656.0
2026-04-28 02:15:00,4689.64,4691.51,4689.45,4690.63,726.0
2026-04-28 02:30:00,4690.55,4694.34,4690.48,4694.26,889.0
2026-04-28 02:45:00,4694.36,4694.93,4691.85,4691.91,870.0
2026-04-28 03:00:00,4692.11,4701.24,4691.78,4697.8,1629.0
2026-04-28 03:15:00,4697.71,4699.38,4692.12,4694.84,1670.0
2026-04-28 03:30:00,4694.88,4695.12,4691.66,4693.56,1519.0
2026-04-28 03:45:00,4693.73,4694.56,4690.45,4690.48,1298.0
2026-04-28 04:00:00,4690.21,4690.85,4684.42,4687.93,2542.0
2026-04-28 04:15:00,4687.92,4690.54,4685.54,4687.49,2052.0
2026-04-28 04:30:00,4687.47,4691.31,4683.77,4687.15,2141.0
2026-04-28 04:45:00,4687.16,4687.57,4669.37,4670.54,2597.0
2026-04-28 05:00:00,4670.52,4677.74,4666.36,4677.28,2413.0
2026-04-28 05:15:00,4677.26,4679.62,4674.42,4675.41,1670.0
2026-04-28 05:30:00,4675.43,4675.43,4670.37,4670.81,2208.0
2026-04-28 05:45:00,4670.78,4671.08,4666.45,4669.0,2105.0
2026-04-28 06:00:00,4668.99,4674.12,4668.39,4672.79,1887.0
2026-04-28 06:15:00,4672.77,4675.71,4671.19,4674.78,1592.0
2026-04-28 06:30:00,4674.8,4675.24,4671.65,4671.86,1288.0
2026-04-28 06:45:00,4671.83,4672.58,4669.25,4670.84,1057.0
2026-04-28 07:00:00,4670.77,4671.16,4666.83,4669.67,1230.0
2026-04-28 07:15:00,4669.63,4669.66,4666.65,4667.31,964.0
2026-04-28 07:30:00,4667.32,4669.76,4666.55,4669.71,991.0
2026-04-28 07:45:00,4669.61,4669.79,4667.24,4667.56,928.0
2026-04-28 08:00:00,4667.7,4667.87,4648.85,4652.28,2324.0
2026-04-28 08:15:00,4652.24,4659.34,4651.05,4658.18,1727.0
2026-04-28 08:30:00,4658.17,4658.36,4624.33,4624.74,3635.0
2026-04-28 08:45:00,4624.7,4634.17,4623.8,4632.03,3025.0
2026-04-28 09:00:00,4631.97,4642.75,4625.75,4640.51,2901.0
2026-04-28 09:15:00,4640.48,4640.96,4623.45,4631.48,2844.0
2026-04-28 09:30:00,4631.45,4634.55,4625.4,4629.65,2724.0
2026-04-28 09:45:00,4629.62,4631.57,4623.23,4628.89,2731.0
2026-04-28 10:00:00,4628.79,4639.24,4627.28,4634.11,2718.0
2026-04-28 10:15:00,4634.02,4634.76,4627.2,4629.54,2487.0
2026-04-28 10:30:00,4629.58,4635.13,4625.98,4629.26,2497.0
2026-04-28 10:45:00,4629.16,4633.49,4620.54,4633.07,2590.0
2026-04-28 11:00:00,4633.0,4633.45,4614.57,4620.18,3313.0
2026-04-28 11:15:00,4620.19,4627.03,4619.08,4626.79,2644.0
2026-04-28 11:30:00,4627.0,4635.32,4626.68,4628.06,2612.0
2026-04-28 11:45:00,4627.9,4630.49,4625.02,4629.56,2154.0
2026-04-28 12:00:00,4629.57,4629.92,4621.54,4625.25,2379.0
2026-04-28 12:15:00,4625.08,4625.79,4613.02,4618.19,2550.0
2026-04-28 12:30:00,4618.01,4619.0,4608.0,4613.27,2671.0
2026-04-28 12:45:00,4613.51,4614.97,4604.55,4604.7,2528.0
2026-04-28 13:00:00,4604.67,4613.42,4604.43,4612.55,2180.0
2026-04-28 13:15:00,4612.54,4616.33,4610.71,4611.5,2074.0
2026-04-28 13:30:00,4611.39,4615.7,4610.87,4613.08,2039.0
2026-04-28 13:45:00,4613.15,4615.46,4603.15,4603.17,2246.0
2026-04-28 14:00:00,4603.08,4608.68,4597.77,4598.46,2861.0
2026-04-28 14:15:00,4598.35,4603.96,4593.98,4599.32,2769.0
2026-04-28 14:30:00,4599.19,4599.72,4568.07,4571.93,3562.0
2026-04-28 14:45:00,4571.81,4573.78,4555.47,4562.5,3758.0
2026-04-28 15:00:00,4562.4,4581.57,4554.64,4581.48,3567.0
2026-04-28 15:15:00,4581.58,4597.89,4573.8,4580.08,3655.0
2026-04-28 15:30:00,4580.17,4588.64,4570.56,4586.81,3324.0
2026-04-28 15:45:00,4586.84,4599.97,4584.34,4593.65,3427.0
2026-04-28 16:00:00,4593.48,4594.49,4571.21,4576.06,3796.0
2026-04-28 16:15:00,4576.09,4584.35,4572.12,4581.54,3416.0
2026-04-28 16:30:00,4581.41,4591.42,4570.82,4581.67,4388.0
2026-04-28 16:45:00,4581.7,4592.52,4574.7,4580.3,3888.0
2026-04-28 17:00:00,4580.19,4580.58,4565.04,4568.21,3991.0
2026-04-28 17:15:00,4568.2,4577.7,4564.49,4571.47,3848.0
2026-04-28 17:30:00,4571.43,4577.96,4557.22,4564.03,3816.0
2026-04-28 17:45:00,4563.88,4574.69,4557.22,4574.37,3885.0
2026-04-28 18:00:00,4574.48,4581.61,4570.34,4572.51,3734.0
2026-04-28 18:15:00,4572.53,4577.19,4566.9,4576.88,3366.0
2026-04-28 18:30:00,4576.77,4581.3,4571.04,4577.74,3231.0
2026-04-28 18:45:00,4577.72,4586.5,4576.58,4586.5,3058.0
2026-04-28 19:00:00,4586.38,4586.78,4582.26,4585.13,2781.0
2026-04-28 19:15:00,4585.26,4585.62,4577.79,4582.87,2588.0
2026-04-28 19:30:00,4582.79,4586.67,4580.56,4584.93,2537.0
2026-04-28 19:45:00,4584.92,4594.82,4583.79,4592.17,2688.0
2026-04-28 20:00:00,4592.25,4594.72,4588.51,4593.67,2560.0
2026-04-28 20:15:00,4593.63,4597.18,4587.1,4593.48,2600.0
2026-04-28 20:30:00,4593.57,4601.37,4593.57,4599.01,2366.0
2026-04-28 20:45:00,4599.0,4600.48,4594.03,4594.64,2190.0
2026-04-28 21:00:00,4594.72,4598.44,4592.07,4595.99,2085.0
2026-04-28 21:15:00,4596.03,4600.44,4596.01,4598.88,2311.0
2026-04-28 21:30:00,4598.9,4599.5,4593.59,4597.74,1942.0
2026-04-28 21:45:00,4597.73,4598.89,4593.03,4594.2,1784.0
2026-04-28 22:00:00,4594.25,4598.69,4593.84,4595.57,1682.0
2026-04-28 22:15:00,4595.68,4597.14,4593.61,4596.21,1724.0
2026-04-28 22:30:00,4596.28,4599.99,4594.64,4598.45,1842.0
2026-04-28 22:45:00,4598.39,4599.22,4592.5,4595.57,2204.0
2026-04-28 23:00:00,4595.54,4598.6,4594.83,4597.28,1389.0
2026-04-28 23:15:00,4597.32,4598.08,4591.13,4592.82,1192.0
2026-04-28 23:30:00,4592.86,4595.34,4592.27,4593.3,953.0
2026-04-28 23:45:00,4593.39,4596.51,4592.74,4596.39,735.0
2026-04-29 01:00:00,4595.77,4600.71,4593.43,4596.16,1226.0
2026-04-29 01:15:00,4596.14,4597.03,4594.99,4595.72,472.0
2026-04-29 01:30:00,4595.77,4597.15,4592.9,4593.56,466.0
2026-04-29 01:45:00,4593.52,4595.31,4592.35,4594.04,590.0
2026-04-29 02:00:00,4594.07,4594.42,4589.22,4590.86,707.0
2026-04-29 02:15:00,4590.83,4592.64,4590.18,4592.11,629.0
2026-04-29 02:30:00,4591.75,4593.31,4587.77,4589.82,816.0
2026-04-29 02:45:00,4589.83,4596.06,4588.78,4595.56,918.0
2026-04-29 03:00:00,4595.2,4610.18,4594.64,4607.28,2227.0
2026-04-29 03:15:00,4607.41,4607.67,4598.58,4599.92,1583.0
2026-04-29 03:30:00,4600.06,4604.81,4599.4,4603.66,1310.0
2026-04-29 03:45:00,4603.67,4604.03,4596.26,4600.17,1579.0
2026-04-29 04:00:00,4600.35,4600.35,4575.65,4582.5,3498.0
2026-04-29 04:15:00,4582.34,4586.32,4579.07,4580.29,2406.0
2026-04-29 04:30:00,4580.3,4591.38,4578.71,4590.27,2751.0
2026-04-29 04:45:00,4590.42,4591.59,4580.33,4584.74,2308.0
2026-04-29 05:00:00,4585.05,4602.25,4585.05,4600.8,2519.0
2026-04-29 05:15:00,4600.91,4604.04,4598.09,4599.13,1889.0
2026-04-29 05:30:00,4599.19,4601.79,4595.39,4596.75,2129.0
2026-04-29 05:45:00,4596.79,4601.07,4592.15,4593.53,2051.0
2026-04-29 06:00:00,4593.59,4602.92,4592.63,4601.79,1898.0
2026-04-29 06:15:00,4601.81,4603.17,4597.08,4598.6,1720.0
2026-04-29 06:30:00,4598.55,4598.55,4592.34,4593.67,1320.0
2026-04-29 06:45:00,4593.65,4596.46,4592.07,4595.28,1101.0
2026-04-29 07:00:00,4595.46,4603.33,4595.2,4600.56,956.0
2026-04-29 07:15:00,4600.6,4601.84,4597.24,4601.62,1140.0
2026-04-29 07:30:00,4601.69,4605.45,4601.61,4602.08,1210.0
2026-04-29 07:45:00,4602.15,4605.48,4602.15,4604.71,864.0
2026-04-29 08:00:00,4604.66,4607.52,4600.27,4600.86,1415.0
2026-04-29 08:15:00,4600.87,4602.58,4598.53,4600.6,1149.0
2026-04-29 08:30:00,4600.7,4601.39,4594.11,4598.89,1880.0
2026-04-29 08:45:00,4598.94,4603.1,4590.63,4590.72,2057.0
2026-04-29 09:00:00,4590.85,4598.53,4587.06,4588.35,2492.0
2026-04-29 09:15:00,4588.33,4589.22,4581.22,4584.93,2411.0
2026-04-29 09:30:00,4584.95,4587.36,4580.76,4584.74,2288.0
2026-04-29 09:45:00,4584.77,4586.7,4581.16,4584.42,2239.0
2026-04-29 10:00:00,4584.43,4588.73,4576.61,4578.55,2709.0
2026-04-29 10:15:00,4578.57,4581.24,4569.54,4575.08,2534.0
2026-04-29 10:30:00,4575.05,4578.66,4569.22,4570.27,2623.0
2026-04-29 10:45:00,4570.33,4572.3,4567.21,4567.71,2495.0
2026-04-29 11:00:00,4567.7,4573.21,4564.4,4565.12,3003.0
2026-04-29 11:15:00,4565.21,4571.28,4565.21,4566.37,2546.0
2026-04-29 11:30:00,4566.04,4568.76,4557.21,4568.22,2748.0
2026-04-29 11:45:00,4568.18,4576.63,4568.15,4573.09,2272.0
2026-04-29 12:00:00,4573.11,4575.58,4570.2,4573.95,2227.0
2026-04-29 12:15:00,4573.77,4580.71,4565.76,4565.76,2302.0
2026-04-29 12:30:00,4565.55,4569.47,4558.7,4558.8,2663.0
2026-04-29 12:45:00,4558.9,4561.92,4551.44,4555.62,2813.0
2026-04-29 13:00:00,4555.5,4568.06,4554.88,4567.9,2271.0
2026-04-29 13:15:00,4567.96,4573.14,4567.96,4571.63,2302.0
2026-04-29 13:30:00,4571.71,4576.47,4565.93,4566.26,2145.0
2026-04-29 13:45:00,4566.27,4570.53,4563.89,4569.81,2076.0
2026-04-29 14:00:00,4570.19,4571.88,4565.26,4567.88,2452.0
2026-04-29 14:15:00,4568.01,4570.16,4564.11,4564.6,2208.0
2026-04-29 14:30:00,4564.48,4571.7,4563.52,4566.81,2296.0
2026-04-29 14:45:00,4566.71,4566.78,4559.07,4561.6,2268.0
2026-04-29 15:00:00,4561.54,4568.17,4560.52,4564.41,2341.0
2026-04-29 15:15:00,4564.52,4568.91,4559.27,4559.39,2467.0
2026-04-29 15:30:00,4559.24,4559.65,4551.17,4557.62,3007.0
2026-04-29 15:45:00,4557.57,4559.87,4542.07,4544.77,3028.0
2026-04-29 16:00:00,4544.79,4553.17,4544.79,4549.77,3188.0
2026-04-29 16:15:00,4549.75,4551.5,4534.44,4537.79,3342.0
2026-04-29 16:30:00,4537.64,4539.21,4513.48,4514.66,4011.0
2026-04-29 16:45:00,4514.61,4529.87,4510.17,4521.71,3872.0
2026-04-29 17:00:00,4521.68,4528.15,4517.79,4526.09,3736.0
2026-04-29 17:15:00,4526.08,4537.64,4524.22,4533.06,3470.0
2026-04-29 17:30:00,4533.14,4542.49,4530.83,4538.71,3281.0
2026-04-29 17:45:00,4538.78,4540.44,4532.07,4539.31,2991.0
2026-04-29 18:00:00,4539.26,4546.76,4536.17,4537.55,3125.0
2026-04-29 18:15:00,4542.45,4546.39,4540.89,4543.46,1534.0
2026-04-29 18:30:00,4543.31,4556.14,4540.35,4553.12,3285.0
2026-04-29 18:45:00,4553.04,4558.74,4542.11,4547.63,3607.0
2026-04-29 19:00:00,4547.58,4564.83,4546.91,4558.94,3250.0
2026-04-29 19:15:00,4559.04,4564.14,4557.03,4560.13,2803.0
2026-04-29 19:30:00,4560.0,4560.0,4545.7,4550.22,3107.0
2026-04-29 19:45:00,4550.36,4551.37,4543.32,4545.33,2609.0
2026-04-29 20:00:00,4545.35,4552.15,4542.78,4550.58,2487.0
2026-04-29 20:15:00,4550.59,4554.47,4545.89,4547.1,2778.0
2026-04-29 20:30:00,4547.22,4548.5,4542.69,4544.64,2440.0
2026-04-29 20:45:00,4544.73,4547.51,4541.52,4547.51,2469.0
2026-04-29 21:00:00,4547.39,4552.88,4525.23,4525.49,3899.0
2026-04-29 21:15:00,4525.39,4539.22,4525.08,4532.89,3431.0
2026-04-29 21:30:00,4533.01,4540.62,4520.39,4520.43,4095.0
2026-04-29 21:45:00,4520.38,4541.19,4518.15,4538.0,3779.0
2026-04-29 22:00:00,4538.01,4548.74,4533.19,4547.68,3369.0
2026-04-29 22:15:00,4547.55,4550.58,4541.1,4542.68,3013.0
2026-04-29 22:30:00,4542.73,4544.9,4537.57,4539.45,2846.0
2026-04-29 22:45:00,4539.51,4549.72,4539.29,4546.86,2689.0
2026-04-29 23:00:00,4546.99,4553.42,4542.61,4546.33,3202.0
2026-04-29 23:15:00,4546.32,4547.89,4541.25,4543.21,2728.0
2026-04-29 23:30:00,4543.11,4546.54,4542.38,4543.78,1896.0
